EXE_TotalDuration_min,FAIL_TotalDuration_min,READY_TotalDuration_min,POWER_OFF_TotalDuration_min,N_Change_EXE_READY,N_Change_EXE_FAIL,N_Change_EXE_POWER_OFF,N_Change_READY_EXE,N_Change_READY_FAIL,N_Change_READY_POWER_OFF,N_Change_FAIL_READY,N_Change_FAIL_EXE,N_Change_FAIL_POWER_OFF,N_Change_POWER_OFF_EXE,N_Change_POWER_OFF_READY,N_Change_POWER_OFF_FAIL,Serial Number,Date,Subtechnology_Name_ITA,Shipment Date,Manufacturing Date,Cluster_Label
227,1,229,81,16,1,0,17,0,2,1,0,0,0,3,0,MC_0022,2025-03-06,sub_3,2019-12-05 00:00:00.000,2019-12-02 00:00:00.000,Normal Operation (Balanced Use)
54,2,175,12,5,1,0,7,0,2,1,0,0,0,2,0,MC_0022,2025-03-07,sub_3,2019-12-05 00:00:00.000,2019-12-02 00:00:00.000,Normal Operation (Balanced Use)
240,0,174,81,12,1,3,15,0,1,1,0,0,0,3,0,MC_0022,2025-03-10,sub_3,2019-12-05 00:00:00.000,2019-12-02 00:00:00.000,Normal Operation (Balanced Use)
70,0,195,279,6,1,0,7,0,1,1,0,0,0,1,0,MC_0022,2025-03-11,sub_3,2019-12-05 00:00:00.000,2019-12-02 00:00:00.000,Normal Operation (Balanced Use)
233,2,112,184,36,4,0,40,1,5,5,0,0,0,5,0,MC_0022,2025-03-12,sub_3,2019-12-05 00:00:00.000,2019-12-02 00:00:00.000,Normal Operation (Balanced Use)
259,0,161,107,37,2,0,39,1,2,3,0,0,0,3,0,MC_0022,2025-03-13,sub_3,2019-12-05 00:00:00.000,2019-12-02 00:00:00.000,High Execution / Productive
20,0,258,259,8,0,0,8,0,3,0,0,1,0,2,1,MC_0022,2025-03-14,sub_3,2019-12-05 00:00:00.000,2019-12-02 00:00:00.000,Normal Operation (Balanced Use)
0,0,0,333,0,0,0,0,0,0,0,0,0,0,0,0,MC_0022,2025-03-17,sub_3,2019-12-05 00:00:00.000,2019-12-02 00:00:00.000,Normal Operation (Balanced Use)
137,0,218,185,14,1,0,15,0,1,1,0,3,0,2,3,MC_0022,2025-03-18,sub_3,2019-12-05 00:00:00.000,2019-12-02 00:00:00.000,Normal Operation (Balanced Use)
191,4,322,23,15,0,2,17,11,2,11,0,0,0,4,0,MC_0022,2025-03-19,sub_3,2019-12-05 00:00:00.000,2019-12-02 00:00:00.000,Idle–Stable (High Ready Time)
255,0,170,109,11,0,0,11,0,4,0,0,0,0,3,0,MC_0022,2025-03-20,sub_3,2019-12-05 00:00:00.000,2019-12-02 00:00:00.000,Normal Operation (Balanced Use)
128,1,318,92,4,1,0,5,0,2,1,0,0,0,3,0,MC_0022,2025-03-21,sub_3,2019-12-05 00:00:00.000,2019-12-02 00:00:00.000,Idle–Stable (High Ready Time)
264,1,246,3,15,1,0,16,0,1,1,0,0,0,1,0,MC_0022,2025-03-24,sub_3,2019-12-05 00:00:00.000,2019-12-02 00:00:00.000,Idle–Stable (High Ready Time)
305,5,123,105,9,3,5,17,0,2,3,0,0,0,7,0,MC_0022,2025-03-25,sub_3,2019-12-05 00:00:00.000,2019-12-02 00:00:00.000,High Execution / Productive
174,0,207,158,15,0,1,16,0,4,0,0,1,0,4,1,MC_0022,2025-03-26,sub_3,2019-12-05 00:00:00.000,2019-12-02 00:00:00.000,Normal Operation (Balanced Use)
90,0,307,139,22,1,0,23,0,5,1,0,0,0,6,0,MC_0022,2025-03-27,sub_3,2019-12-05 00:00:00.000,2019-12-02 00:00:00.000,Idle–Stable (High Ready Time)
160,0,276,81,37,1,0,38,0,3,1,0,0,0,2,0,MC_0022,2025-03-28,sub_3,2019-12-05 00:00:00.000,2019-12-02 00:00:00.000,Idle–Stable (High Ready Time)
24,165,2,3,2,2,0,3,0,0,2,1,1,0,0,2,MC_0023,2025-03-04,sub_3,2021-03-25 00:00:00.000,2020-05-21 00:00:00.000,Normal Operation (Balanced Use)
67,4,10,0,7,15,0,6,3,1,3,16,0,0,0,1,MC_0023,2025-03-23,sub_3,2021-03-25 00:00:00.000,2020-05-21 00:00:00.000,Normal Operation (Balanced Use)
252,60,63,28,25,88,1,26,21,3,20,88,2,0,4,2,MC_0023,2025-03-24,sub_3,2021-03-25 00:00:00.000,2020-05-21 00:00:00.000,High Execution / Productive
182,0,347,20,59,0,0,59,1,2,1,0,0,0,2,0,MC_0024,2025-03-03,sub_3,2019-12-18 00:00:00.000,2019-11-25 00:00:00.000,Idle–Stable (High Ready Time)
125,0,388,11,153,3,0,153,1,2,1,3,2,0,2,2,MC_0024,2025-03-04,sub_3,2019-12-18 00:00:00.000,2019-11-25 00:00:00.000,Idle–Stable (High Ready Time)
208,1,134,38,229,1,0,229,2,3,3,0,0,1,2,0,MC_0024,2025-03-05,sub_3,2019-12-18 00:00:00.000,2019-11-25 00:00:00.000,High Execution / Productive
200,18,313,1,32,2,0,32,5,1,5,2,3,0,1,3,MC_0024,2025-03-06,sub_3,2019-12-18 00:00:00.000,2019-11-25 00:00:00.000,Idle–Stable (High Ready Time)
213,0,273,4,74,0,1,74,2,1,2,0,0,1,1,0,MC_0024,2025-03-07,sub_3,2019-12-18 00:00:00.000,2019-11-25 00:00:00.000,Idle–Stable (High Ready Time)
198,0,353,0,297,0,1,297,1,1,2,0,0,1,0,0,MC_0024,2025-03-10,sub_3,2019-12-18 00:00:00.000,2019-11-25 00:00:00.000,High Execution / Productive
212,12,317,0,377,1,0,376,2,4,2,2,0,0,3,1,MC_0024,2025-03-11,sub_3,2019-12-18 00:00:00.000,2019-11-25 00:00:00.000,High Execution / Productive
163,6,373,0,50,4,0,53,4,0,7,1,2,0,0,3,MC_0024,2025-03-12,sub_3,2019-12-18 00:00:00.000,2019-11-25 00:00:00.000,Idle–Stable (High Ready Time)
184,8,349,3,25,0,0,25,3,6,4,0,1,0,5,1,MC_0024,2025-03-13,sub_3,2019-12-18 00:00:00.000,2019-11-25 00:00:00.000,Idle–Stable (High Ready Time)
193,0,280,16,21,2,1,22,0,6,1,2,0,0,6,1,MC_0024,2025-03-14,sub_3,2019-12-18 00:00:00.000,2019-11-25 00:00:00.000,Idle–Stable (High Ready Time)
156,42,293,26,26,0,19,45,19,19,22,0,9,0,35,12,MC_0024,2025-03-17,sub_3,2019-12-18 00:00:00.000,2019-11-25 00:00:00.000,Idle–Stable (High Ready Time)
276,0,274,0,36,4,1,37,1,1,1,4,0,0,2,1,MC_0024,2025-03-18,sub_3,2019-12-18 00:00:00.000,2019-11-25 00:00:00.000,High Execution / Productive
159,0,394,0,93,1,0,93,1,1,1,1,0,0,1,0,MC_0024,2025-03-19,sub_3,2019-12-18 00:00:00.000,2019-11-25 00:00:00.000,Idle–Stable (High Ready Time)
173,0,359,0,88,2,0,88,1,0,1,2,0,0,0,0,MC_0024,2025-03-20,sub_3,2019-12-18 00:00:00.000,2019-11-25 00:00:00.000,Idle–Stable (High Ready Time)
176,2,297,0,16,0,1,17,1,2,2,0,0,0,2,0,MC_0024,2025-03-21,sub_3,2019-12-18 00:00:00.000,2019-11-25 00:00:00.000,Idle–Stable (High Ready Time)
90,10,151,1,63,0,1,64,3,1,4,0,2,0,1,3,MC_0024,2025-03-22,sub_3,2019-12-18 00:00:00.000,2019-11-25 00:00:00.000,Normal Operation (Balanced Use)
116,0,188,0,21,0,0,21,1,1,2,0,1,0,0,2,MC_0024,2025-03-24,sub_3,2019-12-18 00:00:00.000,2019-11-25 00:00:00.000,Normal Operation (Balanced Use)
195,0,261,87,21,6,1,21,0,16,1,6,0,1,15,1,MC_0024,2025-03-25,sub_3,2019-12-18 00:00:00.000,2019-11-25 00:00:00.000,Idle–Stable (High Ready Time)
207,0,262,74,28,1,2,29,0,10,1,1,0,1,10,1,MC_0024,2025-03-26,sub_3,2019-12-18 00:00:00.000,2019-11-25 00:00:00.000,Idle–Stable (High Ready Time)
49,0,50,1,5,0,0,5,0,3,1,0,0,0,2,1,MC_0024,2025-03-27,sub_3,2019-12-18 00:00:00.000,2019-11-25 00:00:00.000,Normal Operation (Balanced Use)
61,1,83,213,18,0,0,18,0,4,1,0,1,0,3,2,MC_0024,2025-03-28,sub_3,2019-12-18 00:00:00.000,2019-11-25 00:00:00.000,Normal Operation (Balanced Use)
90,135,218,31,30,20,3,37,21,2,30,16,3,0,0,8,MC_0026,2025-03-03,sub_3,2020-11-20 00:00:00.000,2020-10-28 00:00:00.000,Faulty / High Failure Duration
113,153,72,98,23,54,1,30,11,0,18,48,6,0,0,7,MC_0026,2025-03-04,sub_3,2020-11-20 00:00:00.000,2020-10-28 00:00:00.000,Faulty / High Failure Duration
0,134,341,1,0,0,0,0,3,0,3,0,1,0,0,1,MC_0026,2025-03-05,sub_3,2020-11-20 00:00:00.000,2020-10-28 00:00:00.000,Idle–Stable (High Ready Time)
178,58,129,10,26,10,2,31,38,1,44,7,2,0,0,5,MC_0026,2025-03-06,sub_3,2020-11-20 00:00:00.000,2020-10-28 00:00:00.000,Faulty / High Failure Duration
331,9,136,6,55,12,2,61,32,2,39,8,1,0,1,4,MC_0026,2025-03-07,sub_3,2020-11-20 00:00:00.000,2020-10-28 00:00:00.000,High Execution / Productive
240,44,293,15,64,14,2,70,72,3,80,10,0,0,1,4,MC_0026,2025-03-10,sub_3,2020-11-20 00:00:00.000,2020-10-28 00:00:00.000,Faulty / High Failure Duration
119,229,241,2,50,10,2,55,19,1,25,7,0,0,0,3,MC_0026,2025-03-11,sub_3,2020-11-20 00:00:00.000,2020-10-28 00:00:00.000,Faulty / High Failure Duration
231,133,226,4,60,6,1,60,58,2,60,7,2,0,0,5,MC_0026,2025-03-12,sub_3,2020-11-20 00:00:00.000,2020-10-28 00:00:00.000,Faulty / High Failure Duration
120,117,161,19,29,10,1,27,46,3,47,13,0,0,0,4,MC_0026,2025-03-13,sub_3,2020-11-20 00:00:00.000,2020-10-28 00:00:00.000,Faulty / High Failure Duration
0,0,0,594,0,0,0,0,0,0,0,0,0,1,0,0,MC_0026,2025-03-14,sub_3,2020-11-20 00:00:00.000,2020-10-28 00:00:00.000,Normal Operation (Balanced Use)
81,4,237,1,23,4,2,25,31,2,35,3,0,0,0,3,MC_0026,2025-03-17,sub_3,2020-11-20 00:00:00.000,2020-10-28 00:00:00.000,Idle–Stable (High Ready Time)
136,119,206,11,47,6,6,49,48,3,53,10,0,0,0,9,MC_0026,2025-03-18,sub_3,2020-11-20 00:00:00.000,2020-10-28 00:00:00.000,Faulty / High Failure Duration
230,108,128,3,83,39,1,87,32,1,36,36,1,0,1,2,MC_0026,2025-03-19,sub_3,2020-11-20 00:00:00.000,2020-10-28 00:00:00.000,Faulty / High Failure Duration
182,236,54,2,19,24,0,22,44,2,49,21,1,0,0,3,MC_0026,2025-03-20,sub_3,2020-11-20 00:00:00.000,2020-10-28 00:00:00.000,Faulty / High Failure Duration
134,58,155,65,26,4,1,26,34,0,34,5,1,0,0,2,MC_0026,2025-03-21,sub_3,2020-11-20 00:00:00.000,2020-10-28 00:00:00.000,Faulty / High Failure Duration
201,43,204,24,76,25,5,88,46,0,58,18,3,0,0,8,MC_0026,2025-03-24,sub_3,2020-11-20 00:00:00.000,2020-10-28 00:00:00.000,Faulty / High Failure Duration
228,39,313,12,46,11,4,55,77,0,86,6,2,0,0,6,MC_0026,2025-03-25,sub_3,2020-11-20 00:00:00.000,2020-10-28 00:00:00.000,Faulty / High Failure Duration
288,15,276,12,78,25,1,85,61,1,69,19,1,0,0,3,MC_0026,2025-03-26,sub_3,2020-11-20 00:00:00.000,2020-10-28 00:00:00.000,Faulty / High Failure Duration
339,38,208,9,58,10,2,59,56,2,59,11,0,0,0,4,MC_0026,2025-03-27,sub_3,2020-11-20 00:00:00.000,2020-10-28 00:00:00.000,Faulty / High Failure Duration
0,0,0,598,0,0,0,0,0,0,0,0,0,0,0,0,MC_0026,2025-03-28,sub_3,2020-11-20 00:00:00.000,2020-10-28 00:00:00.000,Normal Operation (Balanced Use)
72,0,289,97,17,0,0,17,0,2,0,0,0,0,2,0,MC_0028,2025-03-03,sub_3,2020-05-19 00:00:00.000,2020-02-12 00:00:00.000,Idle–Stable (High Ready Time)
109,2,335,28,17,0,0,17,14,1,14,0,0,0,1,0,MC_0028,2025-03-04,sub_3,2020-05-19 00:00:00.000,2020-02-12 00:00:00.000,Idle–Stable (High Ready Time)
1,0,372,0,3,0,0,3,1,0,1,0,0,0,0,0,MC_0028,2025-03-05,sub_3,2020-05-19 00:00:00.000,2020-02-12 00:00:00.000,Idle–Stable (High Ready Time)
261,0,268,3,16,0,0,16,6,3,6,0,0,0,3,0,MC_0028,2025-03-06,sub_3,2020-05-19 00:00:00.000,2020-02-12 00:00:00.000,Idle–Stable (High Ready Time)
68,0,246,0,7,0,0,7,2,0,1,0,1,0,1,0,MC_0028,2025-03-07,sub_3,2020-05-19 00:00:00.000,2020-02-12 00:00:00.000,Idle–Stable (High Ready Time)
105,0,172,0,10,0,0,10,6,0,6,0,0,0,0,0,MC_0028,2025-03-10,sub_3,2020-05-19 00:00:00.000,2020-02-12 00:00:00.000,Normal Operation (Balanced Use)
178,3,316,0,27,0,0,27,25,0,25,0,0,0,0,0,MC_0028,2025-03-11,sub_3,2020-05-19 00:00:00.000,2020-02-12 00:00:00.000,Idle–Stable (High Ready Time)
124,0,307,7,27,0,0,27,13,3,13,0,0,0,3,0,MC_0028,2025-03-12,sub_3,2020-05-19 00:00:00.000,2020-02-12 00:00:00.000,Idle–Stable (High Ready Time)
1,0,164,5,2,0,0,2,0,2,0,0,0,0,1,0,MC_0028,2025-03-13,sub_3,2020-05-19 00:00:00.000,2020-02-12 00:00:00.000,Normal Operation (Balanced Use)
1,0,123,99,1,0,0,1,0,0,0,0,0,0,1,0,MC_0028,2025-03-14,sub_3,2020-05-19 00:00:00.000,2020-02-12 00:00:00.000,Normal Operation (Balanced Use)
41,0,387,0,10,0,0,10,2,0,2,0,0,0,0,0,MC_0028,2025-03-17,sub_3,2020-05-19 00:00:00.000,2020-02-12 00:00:00.000,Idle–Stable (High Ready Time)
52,0,233,19,13,0,0,13,3,1,3,0,1,0,1,1,MC_0028,2025-03-18,sub_3,2020-05-19 00:00:00.000,2020-02-12 00:00:00.000,Normal Operation (Balanced Use)
107,0,166,13,17,0,0,17,2,7,2,0,0,0,7,0,MC_0028,2025-03-19,sub_3,2020-05-19 00:00:00.000,2020-02-12 00:00:00.000,Normal Operation (Balanced Use)
17,0,442,0,21,0,0,21,1,1,1,0,0,0,1,0,MC_0028,2025-03-20,sub_3,2020-05-19 00:00:00.000,2020-02-12 00:00:00.000,Idle–Stable (High Ready Time)
13,0,408,0,4,0,0,4,0,0,0,0,0,0,0,0,MC_0028,2025-03-21,sub_3,2020-05-19 00:00:00.000,2020-02-12 00:00:00.000,Idle–Stable (High Ready Time)
104,1,157,3,10,0,0,10,6,1,6,0,0,0,1,0,MC_0028,2025-03-24,sub_3,2020-05-19 00:00:00.000,2020-02-12 00:00:00.000,Normal Operation (Balanced Use)
0,0,338,0,2,0,0,2,0,0,0,0,0,0,0,0,MC_0028,2025-03-25,sub_3,2020-05-19 00:00:00.000,2020-02-12 00:00:00.000,Idle–Stable (High Ready Time)
187,2,305,2,30,0,0,30,28,2,28,0,0,0,2,0,MC_0028,2025-03-26,sub_3,2020-05-19 00:00:00.000,2020-02-12 00:00:00.000,Idle–Stable (High Ready Time)
2,0,139,86,2,0,0,2,0,1,0,0,0,0,1,0,MC_0028,2025-03-27,sub_3,2020-05-19 00:00:00.000,2020-02-12 00:00:00.000,Normal Operation (Balanced Use)
27,0,216,3,7,0,0,7,3,1,3,0,0,0,1,0,MC_0028,2025-03-28,sub_3,2020-05-19 00:00:00.000,2020-02-12 00:00:00.000,Normal Operation (Balanced Use)
0,7,0,146,0,1,0,0,2,0,1,1,5,0,1,4,MC_0029,2025-03-02,sub_3,2020-11-30 00:00:00.000,2020-10-26 00:00:00.000,Normal Operation (Balanced Use)
135,350,52,43,5,57,0,14,24,1,29,48,5,0,6,1,MC_0029,2025-03-03,sub_3,2020-11-30 00:00:00.000,2020-10-26 00:00:00.000,Faulty / High Failure Duration
118,395,27,45,5,41,0,8,22,1,15,38,11,0,10,1,MC_0029,2025-03-04,sub_3,2020-11-30 00:00:00.000,2020-10-26 00:00:00.000,Faulty / High Failure Duration
71,343,11,140,5,32,0,8,22,0,16,29,11,0,9,3,MC_0029,2025-03-05,sub_3,2020-11-30 00:00:00.000,2020-10-26 00:00:00.000,Faulty / High Failure Duration
133,432,11,31,7,57,0,10,26,0,17,54,14,0,12,1,MC_0029,2025-03-06,sub_3,2020-11-30 00:00:00.000,2020-10-26 00:00:00.000,Faulty / High Failure Duration
45,353,48,130,4,27,0,4,34,20,19,27,18,0,35,4,MC_0029,2025-03-07,sub_3,2020-11-30 00:00:00.000,2020-10-26 00:00:00.000,Faulty / High Failure Duration
42,445,22,49,5,20,0,10,17,4,16,15,8,0,10,1,MC_0029,2025-03-10,sub_3,2020-11-30 00:00:00.000,2020-10-26 00:00:00.000,Faulty / High Failure Duration
82,339,11,127,5,42,0,14,14,0,18,33,8,0,5,4,MC_0029,2025-03-11,sub_3,2020-11-30 00:00:00.000,2020-10-26 00:00:00.000,Faulty / High Failure Duration
42,288,33,157,6,19,0,10,20,4,19,15,7,0,9,1,MC_0029,2025-03-12,sub_3,2020-11-30 00:00:00.000,2020-10-26 00:00:00.000,Faulty / High Failure Duration
41,442,44,22,6,22,0,10,24,0,18,18,12,0,10,3,MC_0029,2025-03-13,sub_3,2020-11-30 00:00:00.000,2020-10-26 00:00:00.000,Faulty / High Failure Duration
69,310,55,172,2,45,0,5,24,3,18,42,16,0,12,6,MC_0029,2025-03-14,sub_3,2020-11-30 00:00:00.000,2020-10-26 00:00:00.000,Faulty / High Failure Duration
72,265,11,137,5,31,0,16,20,2,24,20,6,0,9,0,MC_0029,2025-03-17,sub_3,2020-11-30 00:00:00.000,2020-10-26 00:00:00.000,Faulty / High Failure Duration
99,396,8,43,3,54,0,12,17,0,22,45,7,0,4,3,MC_0029,2025-03-18,sub_3,2020-11-30 00:00:00.000,2020-10-26 00:00:00.000,Faulty / High Failure Duration
11,450,23,29,1,14,1,5,18,1,10,11,15,0,14,3,MC_0029,2025-03-19,sub_3,2020-11-30 00:00:00.000,2020-10-26 00:00:00.000,Faulty / High Failure Duration
118,472,4,20,2,93,0,5,9,1,10,90,6,0,2,4,MC_0029,2025-03-20,sub_3,2020-11-30 00:00:00.000,2020-10-26 00:00:00.000,Faulty / High Failure Duration
67,458,19,33,1,53,1,12,40,3,32,43,19,0,22,2,MC_0029,2025-03-21,sub_3,2020-11-30 00:00:00.000,2020-10-26 00:00:00.000,Faulty / High Failure Duration
72,287,19,136,3,40,1,7,27,4,16,37,26,0,19,12,MC_0029,2025-03-24,sub_3,2020-11-30 00:00:00.000,2020-10-26 00:00:00.000,Faulty / High Failure Duration
65,311,23,110,5,44,1,19,20,0,27,31,11,0,8,4,MC_0029,2025-03-25,sub_3,2020-11-30 00:00:00.000,2020-10-26 00:00:00.000,Faulty / High Failure Duration
101,286,26,58,10,61,5,18,31,3,27,58,7,0,14,1,MC_0029,2025-03-26,sub_3,2020-11-30 00:00:00.000,2020-10-26 00:00:00.000,Faulty / High Failure Duration
118,224,34,209,5,56,0,17,31,1,36,44,9,0,9,1,MC_0029,2025-03-27,sub_3,2020-11-30 00:00:00.000,2020-10-26 00:00:00.000,Faulty / High Failure Duration
98,180,52,134,4,53,5,24,28,2,38,38,10,0,12,5,MC_0029,2025-03-28,sub_3,2020-11-30 00:00:00.000,2020-10-26 00:00:00.000,Faulty / High Failure Duration
91,51,247,1,22,29,3,25,51,1,51,29,0,0,4,0,MC_0030,2025-03-03,sub_3,2020-08-28 00:00:00.000,2020-08-06 00:00:00.000,Faulty / High Failure Duration
103,93,99,24,18,37,3,27,44,1,49,31,1,0,5,0,MC_0030,2025-03-06,sub_3,2020-08-28 00:00:00.000,2020-08-06 00:00:00.000,Faulty / High Failure Duration
21,218,77,3,19,5,1,20,43,1,41,5,2,0,3,1,MC_0030,2025-03-07,sub_3,2020-08-28 00:00:00.000,2020-08-06 00:00:00.000,Faulty / High Failure Duration
4,267,54,9,3,0,0,3,6,0,5,0,1,0,1,0,MC_0030,2025-03-11,sub_3,2020-08-28 00:00:00.000,2020-08-06 00:00:00.000,Faulty / High Failure Duration
17,85,25,288,4,7,0,4,8,0,7,7,4,0,2,2,MC_0030,2025-03-13,sub_3,2020-08-28 00:00:00.000,2020-08-06 00:00:00.000,Normal Operation (Balanced Use)
77,109,75,98,12,36,0,17,19,2,24,31,4,0,1,4,MC_0030,2025-03-14,sub_3,2020-08-28 00:00:00.000,2020-08-06 00:00:00.000,Normal Operation (Balanced Use)
33,37,255,2,11,13,0,12,39,1,40,12,0,0,2,0,MC_0030,2025-03-18,sub_3,2020-08-28 00:00:00.000,2020-08-06 00:00:00.000,Idle–Stable (High Ready Time)
82,40,78,0,28,49,0,28,30,1,29,49,1,0,2,0,MC_0030,2025-03-20,sub_3,2020-08-28 00:00:00.000,2020-08-06 00:00:00.000,Normal Operation (Balanced Use)
35,201,130,27,13,22,0,16,24,1,26,19,2,0,2,1,MC_0030,2025-03-21,sub_3,2020-08-28 00:00:00.000,2020-08-06 00:00:00.000,Faulty / High Failure Duration
143,264,123,7,43,78,0,36,54,2,45,85,6,0,4,4,MC_0030,2025-03-24,sub_3,2020-08-28 00:00:00.000,2020-08-06 00:00:00.000,Faulty / High Failure Duration
24,207,213,0,11,7,0,9,41,1,39,9,0,0,1,0,MC_0030,2025-03-25,sub_3,2020-08-28 00:00:00.000,2020-08-06 00:00:00.000,Faulty / High Failure Duration
162,98,277,17,33,85,1,35,52,1,51,84,7,0,4,5,MC_0030,2025-03-27,sub_3,2020-08-28 00:00:00.000,2020-08-06 00:00:00.000,Faulty / High Failure Duration
21,90,312,22,17,12,0,18,36,2,37,11,0,0,1,1,MC_0030,2025-03-28,sub_3,2020-08-28 00:00:00.000,2020-08-06 00:00:00.000,Faulty / High Failure Duration
103,1,502,18,112,0,0,112,1,1,2,0,1,0,0,2,MC_0031,2025-03-03,sub_3,2020-08-26 00:00:00.000,2020-07-31 00:00:00.000,Idle–Stable (High Ready Time)
163,1,458,0,172,1,0,173,0,1,2,0,0,0,0,1,MC_0031,2025-03-04,sub_3,2020-08-26 00:00:00.000,2020-07-31 00:00:00.000,Idle–Stable (High Ready Time)
114,37,470,0,152,2,0,152,3,0,3,2,0,0,0,0,MC_0031,2025-03-05,sub_3,2020-08-26 00:00:00.000,2020-07-31 00:00:00.000,Idle–Stable (High Ready Time)
103,9,452,5,52,2,1,53,7,2,10,2,2,0,0,5,MC_0031,2025-03-06,sub_3,2020-08-26 00:00:00.000,2020-07-31 00:00:00.000,Idle–Stable (High Ready Time)
148,397,61,0,9,88,0,10,2,0,2,87,0,0,0,0,MC_0031,2025-03-07,sub_3,2020-08-26 00:00:00.000,2020-07-31 00:00:00.000,Faulty / High Failure Duration
2,86,143,0,3,0,0,3,0,0,1,0,1,0,0,1,MC_0031,2025-03-08,sub_3,2020-08-26 00:00:00.000,2020-07-31 00:00:00.000,Normal Operation (Balanced Use)
120,10,470,1,113,0,0,113,4,2,6,0,0,0,0,2,MC_0031,2025-03-10,sub_3,2020-08-26 00:00:00.000,2020-07-31 00:00:00.000,Idle–Stable (High Ready Time)
119,39,408,1,114,15,0,115,3,1,4,14,0,0,0,1,MC_0031,2025-03-11,sub_3,2020-08-26 00:00:00.000,2020-07-31 00:00:00.000,Idle–Stable (High Ready Time)
21,9,163,0,27,0,0,27,3,0,4,0,0,0,0,0,MC_0031,2025-03-12,sub_3,2020-08-26 00:00:00.000,2020-07-31 00:00:00.000,Normal Operation (Balanced Use)
114,4,461,0,191,0,0,189,4,0,2,2,0,0,0,0,MC_0031,2025-03-13,sub_3,2020-08-26 00:00:00.000,2020-07-31 00:00:00.000,Idle–Stable (High Ready Time)
209,132,298,0,21,0,0,21,5,0,5,0,0,0,0,0,MC_0031,2025-03-14,sub_3,2020-08-26 00:00:00.000,2020-07-31 00:00:00.000,Idle–Stable (High Ready Time)
223,79,57,0,13,45,0,15,7,0,8,44,0,0,0,0,MC_0031,2025-03-15,sub_3,2020-08-26 00:00:00.000,2020-07-31 00:00:00.000,Normal Operation (Balanced Use)
481,6,124,0,14,0,0,14,16,0,16,0,0,0,0,0,MC_0031,2025-03-17,sub_3,2020-08-26 00:00:00.000,2020-07-31 00:00:00.000,High Execution / Productive
343,53,220,16,17,2,0,18,92,1,95,0,1,0,0,2,MC_0031,2025-03-18,sub_3,2020-08-26 00:00:00.000,2020-07-31 00:00:00.000,Faulty / High Failure Duration
0,1,613,0,0,0,0,0,0,1,1,0,0,0,0,1,MC_0031,2025-03-19,sub_3,2020-08-26 00:00:00.000,2020-07-31 00:00:00.000,Idle–Stable (High Ready Time)
217,102,277,1,52,1,1,52,44,0,44,2,1,0,0,2,MC_0031,2025-03-20,sub_3,2020-08-26 00:00:00.000,2020-07-31 00:00:00.000,Faulty / High Failure Duration
461,3,151,0,26,0,0,25,23,1,23,1,0,0,0,1,MC_0031,2025-03-21,sub_3,2020-08-26 00:00:00.000,2020-07-31 00:00:00.000,High Execution / Productive
109,123,121,0,25,25,0,25,4,1,4,25,1,0,0,2,MC_0031,2025-03-22,sub_3,2020-08-26 00:00:00.000,2020-07-31 00:00:00.000,Normal Operation (Balanced Use)
196,64,347,2,77,5,0,76,9,2,11,6,0,0,0,2,MC_0031,2025-03-24,sub_3,2020-08-26 00:00:00.000,2020-07-31 00:00:00.000,Idle–Stable (High Ready Time)
163,1,444,0,123,0,0,123,2,1,3,0,0,0,0,1,MC_0031,2025-03-25,sub_3,2020-08-26 00:00:00.000,2020-07-31 00:00:00.000,Idle–Stable (High Ready Time)
57,32,542,0,89,0,0,88,6,1,6,1,0,0,0,1,MC_0031,2025-03-26,sub_3,2020-08-26 00:00:00.000,2020-07-31 00:00:00.000,Idle–Stable (High Ready Time)
58,4,546,10,39,3,0,42,1,2,6,0,0,0,0,2,MC_0031,2025-03-27,sub_3,2020-08-26 00:00:00.000,2020-07-31 00:00:00.000,Idle–Stable (High Ready Time)
4,129,39,1,2,1,0,1,20,2,19,2,5,0,1,6,MC_0033,2025-03-01,sub_3,2020-06-25 00:00:00.000,2020-06-25 00:00:00.000,Faulty / High Failure Duration
58,343,15,92,3,3,0,1,9,0,7,5,7,0,0,7,MC_0033,2025-03-03,sub_3,2020-06-25 00:00:00.000,2020-06-25 00:00:00.000,Faulty / High Failure Duration
143,324,34,2,7,49,0,10,21,0,25,46,3,0,0,3,MC_0033,2025-03-04,sub_3,2020-06-25 00:00:00.000,2020-06-25 00:00:00.000,Faulty / High Failure Duration
0,453,9,40,0,0,0,0,3,1,3,0,4,0,0,5,MC_0033,2025-03-05,sub_3,2020-06-25 00:00:00.000,2020-06-25 00:00:00.000,Faulty / High Failure Duration
0,441,7,60,0,1,0,0,3,0,3,1,9,0,0,9,MC_0033,2025-03-06,sub_3,2020-06-25 00:00:00.000,2020-06-25 00:00:00.000,Faulty / High Failure Duration
1,391,42,2,1,0,0,1,3,0,3,0,5,0,0,5,MC_0033,2025-03-07,sub_3,2020-06-25 00:00:00.000,2020-06-25 00:00:00.000,Faulty / High Failure Duration
36,371,51,48,8,3,0,7,18,2,19,4,8,0,0,9,MC_0033,2025-03-10,sub_3,2020-06-25 00:00:00.000,2020-06-25 00:00:00.000,Faulty / High Failure Duration
18,302,25,160,9,12,0,8,23,4,26,13,12,0,0,17,MC_0033,2025-03-11,sub_3,2020-06-25 00:00:00.000,2020-06-25 00:00:00.000,Faulty / High Failure Duration
